disciplina,afiliacion,genero,completo,categoria_afiliacion,metrica_calculada
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,f,True,,False
CIENCIAS ECONOMICAS,INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,m,True,Categoría 2,True
CIENCIAS ECONOMICAS,UNIVERSIDAD POLITECNICA METROPOLITANA DE HIDALGO,m,False,,False
CIENCIAS ECONOMICAS,SIN INSTITUCIÓN,f,False,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE REHABILITACION,m,True,,False
INGENIERIA,SIN INSTITUCIÓN,m,False,,False
INGENIERIA,SIN INSTITUCIÓN,m,False,,False
CIENCIAS DE LA SALUD,"UNIVERSIDAD DE LA SALLE BAJIO, A.C.",m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD DE GUANAJUATO,m,True,Categoría 3,True
INGENIERIA,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,m,True,Categoría 3,True
CIENCIAS DE LA SALUD,UNIVERSIDAD DE GUADALAJARA,m,True,Categoría 3,True
INGENIERIA,SIN INSTITUCIÓN,f,True,Categoría 4,True
CIENCIAS ECONOMICAS,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,f,True,Categoría 3,True
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE REHABILITACION,m,True,,False
CIENCIAS ECONOMICAS,SIN INSTITUCIÓN,m,False,,False
CIENCIAS ECONOMICAS,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,m,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,f,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA METROPOLITANA,m,True,Categoría 1,True
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,f,True,,False
CIENCIAS ECONOMICAS,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,f,True,Categoría 2,True
CIENCIAS ECONOMICAS,UNIVERSIDAD DE GUANAJUATO,f,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,False,,False
CIENCIAS ECONOMICAS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,m,True,Categoría 2,True
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,m,False,,False
INGENIERIA,SIN INSTITUCIÓN,m,False,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE MEDICINA GENOMICA,f,True,Categoría 2,True
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA METROPOLITANA,f,False,,False
INGENIERIA,TECNOLOGICO NACIONAL DE MEXICO,m,True,,False
CIENCIAS ECONOMICAS,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,m,True,Categoría 2,True
CIENCIAS DE LA SALUD,INSTITUTO POLITECNICO NACIONAL,m,True,Categoría 1,True
INGENIERIA,"CENTRO DE INVESTIGACION CIENTIFICA DE YUCATAN, A.C.",m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,SIN INSTITUCIÓN,m,False,,False
INGENIERIA,SIN INSTITUCIÓN,f,False,,False
INGENIERIA,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,m,True,Categoría 2,True
CIENCIAS ECONOMICAS,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,m,True,Categoría 3,True
INGENIERIA,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,f,True,Categoría 2,True
CIENCIAS ECONOMICAS,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,f,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,m,False,,False
CIENCIAS ECONOMICAS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,m,False,,False
CIENCIAS DE LA SALUD,SIN INSTITUCIÓN,m,True,Categoría 4,True
INGENIERIA,SIN INSTITUCIÓN,m,False,,False
CIENCIAS DE LA SALUD,INSTITUTO MEXICANO DEL SEGURO SOCIAL,m,True,Categoría 2,True
CIENCIAS DE LA SALUD,SECRETARIA DE SALUD,f,True,Categoría 2,True
INGENIERIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,True,Categoría 1,True
INGENIERIA,SIN INSTITUCIÓN,m,True,Categoría 4,True
INGENIERIA,UNIVERSIDAD TECNOLOGICA DE LA MIXTECA,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA METROPOLITANA,f,True,Categoría 1,True
INGENIERIA,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,m,False,,False
CIENCIAS ECONOMICAS,"CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO, A.C.",m,True,Categoría 2,True
CIENCIAS DE LA SALUD,UNIVERSIDAD DE COLIMA,f,False,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE PERINATOLOGIA,f,True,Categoría 2,True
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,True,Categoría 1,True
CIENCIAS ECONOMICAS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,m,True,Categoría 2,True
CIENCIAS ECONOMICAS,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,f,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,f,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD DE GUADALAJARA,m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,True,Categoría 1,True
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,m,True,Categoría 2,True
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA DE CHIHUAHUA,f,True,Categoría 3,True
INGENIERIA,SIN INSTITUCIÓN,m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,True,Categoría 1,True
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA CHAPINGO,m,False,,False
CIENCIAS ECONOMICAS,"EL COLEGIO DE MEXICO, A.C.",m,False,,False
INGENIERIA,SIN INSTITUCIÓN,m,True,Categoría 4,True
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DE NUEVO LEON,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,"CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS, A.C.",m,False,,False
INGENIERIA,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,True,Categoría 1,True
CIENCIAS DE LA SALUD,UNIVERSIDAD DEL EJERCITO Y FUERZA AEREA,f,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,m,True,,False
INGENIERIA,INSTITUTO POLITECNICO NACIONAL,m,True,Categoría 2,True
INGENIERIA,UNIVERSIDAD POLITECNICA DEL VALLE DE MEXICO,m,False,,False
CIENCIAS ECONOMICAS,SIN INSTITUCIÓN,m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,True,Categoría 1,True
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,f,False,,False
INGENIERIA,"CENTRO UNIVERSITARIO UTEG, A.C.",m,True,Categoría 2,True
INGENIERIA,TECNOLOGICO NACIONAL DE MEXICO,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,SIN INSTITUCIÓN,m,False,,False
INGENIERIA,CENTRO DE INGENIERIA Y DESARROLLO INDUSTRIAL,f,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,False,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,f,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD IBEROAMERICANA-PUEBLA,f,True,Categoría 2,True
CIENCIAS DE LA SALUD,UNIVERSIDAD DE GUADALAJARA,f,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,True,Categoría 1,True
INGENIERIA,CETYS UNIVERSIDAD,m,True,Categoría 3,True
INGENIERIA,UNIVERSIDAD ANAHUAC DEL NORTE,m,False,,False
CIENCIAS ECONOMICAS,INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,m,False,,False
CIENCIAS DE LA SALUD,SECRETARIA DE SALUD,f,True,Categoría 2,True
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUÑIZ,f,False,,False
CIENCIAS DE LA SALUD,WASHINGTON UNIVERSITY IN SAINT LOUIS,f,False,,False
INGENIERIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,False,,False
CIENCIAS ECONOMICAS,SIN INSTITUCIÓN,m,False,,False
INGENIERIA,UNIVERSIDAD DE GUADALAJARA,m,False,,False
INGENIERIA,UNIVERSIDAD POLITECNICA DE PACHUCA,f,False,,False
INGENIERIA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,m,True,Categoría 3,True
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE PERINATOLOGIA,f,True,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD DE GUANAJUATO,m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD DE GUADALAJARA,f,True,Categoría 3,True
CIENCIAS DE LA SALUD,INSTITUTO MEXICANO DEL SEGURO SOCIAL,m,True,Categoría 2,True
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA DEL ESTADO DE HIDALGO,m,True,Categoría 3,True
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DE NUEVO LEON,m,True,Categoría 3,True
CIENCIAS DE LA SALUD,"FUNDACION CLINICA MEDICA SUR, A.C.",f,False,,False
CIENCIAS ECONOMICAS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,m,True,Categoría 2,True
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA DE COAHUILA,f,False,,False
CIENCIAS DE LA SALUD,HOSPITAL INFANTIL DE MEXICO DR. FEDERICO GOMEZ,f,True,,False
CIENCIAS ECONOMICAS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,f,True,Categoría 2,True
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA MANUEL VELASCO SUAREZ,f,True,Categoría 2,True
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,f,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD DE GUADALAJARA,m,False,,False
CIENCIAS ECONOMICAS,"CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO, A.C.",m,True,Categoría 2,True
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD DE GUADALAJARA,f,False,,False
CIENCIAS ECONOMICAS,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,m,False,,False
INGENIERIA,UNIVERSIDAD DEL EJERCITO Y FUERZA AEREA,m,False,,False
INGENIERIA,SIN INSTITUCIÓN,m,True,Categoría 4,True
INGENIERIA,UNIVERSIDAD POLITECNICA DEL ESTADO DE GUERRERO,m,False,,False
CIENCIAS ECONOMICAS,FUNDACION UNIVERSIDAD DE LAS AMERICAS PUEBLA,m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DE ZACATECAS,f,True,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD DE COLIMA,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,TECNOLOGICO NACIONAL DE MEXICO,m,True,Categoría 3,True
INGENIERIA,TECNOLOGICO NACIONAL DE MEXICO,m,False,,False
CIENCIAS DE LA SALUD,INSTITUTO MEXICANO DEL SEGURO SOCIAL,m,True,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,m,True,Categoría 2,True
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,f,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,m,True,Categoría 3,True
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,False,,False
CIENCIAS DE LA SALUD,INSTITUTO POLITECNICO NACIONAL,f,True,Categoría 1,True
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA DE OCCIDENTE,m,False,,False
INGENIERIA,UNIVERSIDAD VERACRUZANA,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,f,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DE SINALOA,f,False,,False
INGENIERIA,NORTH CAROLINA STATE UNIVERSITY,f,False,,False
INGENIERIA,TECNOLOGICO NACIONAL DE MEXICO,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD POLITECNICA DEL VALLE DEL EVORA,f,False,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUÑIZ,m,True,Categoría 2,True
CIENCIAS ECONOMICAS,UNIVERSIDAD DE COLIMA,m,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD DE GUANAJUATO,m,True,Categoría 3,True
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,True,Categoría 1,True
INGENIERIA,UNIVERSIDAD AUTONOMA METROPOLITANA,m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD ANAHUAC DEL NORTE,m,True,Categoría 2,True
INGENIERIA,TECNOLOGICO NACIONAL DE MEXICO,m,False,,False
INGENIERIA,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,m,True,Categoría 3,True
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA MANUEL VELASCO SUAREZ,f,True,Categoría 2,True
INGENIERIA,TECNOLOGICO NACIONAL DE MEXICO,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA DE NUEVO LEON,f,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DE GUERRERO,f,True,Categoría 3,True
CIENCIAS ECONOMICAS,INSTITUTO POLITECNICO NACIONAL,m,True,Categoría 1,True
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,True,Categoría 2,True
INGENIERIA,"CENTRO DE INVESTIGACION EN MATERIALES AVANZADOS, S.C.",f,False,,False
INGENIERIA,UNIVERSIDAD ESTATAL DE SONORA,m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA METROPOLITANA,f,True,Categoría 1,True
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DEL CARMEN,f,False,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,f,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,False,,False
INGENIERIA,UNIVERSIDAD POLITECNICA DEL ESTADO DE NAYARIT,f,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD DE QUINTANA ROO,m,False,,False
INGENIERIA,UNIVERSIDAD TECNOLOGICA DEL SUROESTE DE GUANAJUATO,m,True,Categoría 3,True
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE REHABILITACION,f,True,Categoría 2,True
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,f,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA DE NUEVO LEON,m,False,,False
INGENIERIA,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,f,True,Categoría 3,True
INGENIERIA,UNIVERSIDAD AUTONOMA DE NUEVO LEON,m,True,Categoría 3,True
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,f,True,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,True,Categoría 1,True
CIENCIAS ECONOMICAS,UNIVERSIDAD DE GUANAJUATO,f,False,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA BENITO JUAREZ DE OAXACA,m,True,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,f,True,Categoría 2,True
INGENIERIA,UNIVERSIDAD AUTONOMA BENITO JUAREZ DE OAXACA,f,True,Categoría 3,True
CIENCIAS ECONOMICAS,SIN INSTITUCIÓN,m,False,,False
INGENIERIA,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,m,False,,False
INGENIERIA,"UNIVERSIDAD DEL VALLE DE MEXICO, S.C.",m,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD DE QUINTANA ROO,m,False,,False
INGENIERIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,False,,False
CIENCIAS DE LA SALUD,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,m,False,,False
CIENCIAS ECONOMICAS,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,True,Categoría 1,True
INGENIERIA,SIN INSTITUCIÓN,m,True,Categoría 4,True
CIENCIAS DE LA SALUD,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,f,True,,False
INGENIERIA,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,m,False,,False
CIENCIAS ECONOMICAS,"EL COLEGIO DE LA FRONTERA NORTE, A.C.",m,True,Categoría 2,True
CIENCIAS DE LA SALUD,SIN INSTITUCIÓN,m,True,Categoría 4,True
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,True,Categoría 1,True
CIENCIAS ECONOMICAS,"UNIVERSIDAD DEL VALLE DE MEXICO, S.C.",m,False,,False
INGENIERIA,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,True,Categoría 1,True
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA METROPOLITANA,m,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD DE GUADALAJARA,m,False,,False
INGENIERIA,UNIVERSIDAD AUTONOMA DE NUEVO LEON,m,False,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUÑIZ,f,True,Categoría 2,True
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE MEDICINA GENOMICA,f,True,,False
INGENIERIA,UNIVERSIDAD DE GUANAJUATO,m,False,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,f,True,Categoría 2,True
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,m,True,Categoría 3,True
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,f,True,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,f,True,Categoría 2,True
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,m,False,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,m,False,,False
CIENCIAS DE LA SALUD,INSTITUTO MEXICANO DEL SEGURO SOCIAL,f,True,Categoría 2,True
INGENIERIA,INSTITUTO POLITECNICO NACIONAL,f,False,,False
INGENIERIA,UNIVERSIDAD DE GUANAJUATO,m,False,,False
CIENCIAS ECONOMICAS,"CENTRO DE INVESTIGACION EN MATEMATICAS, A.C.",m,False,,False
INGENIERIA,SIN INSTITUCIÓN,m,True,Categoría 4,True
CIENCIAS ECONOMICAS,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,f,True,Categoría 3,True
INGENIERIA,TECNOLOGICO NACIONAL DE MEXICO,m,False,,False
CIENCIAS ECONOMICAS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,m,True,Categoría 2,True
INGENIERIA,UNIVERSIDAD VERACRUZANA,f,True,Categoría 3,True
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,f,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD DE GUADALAJARA,f,True,Categoría 3,True
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,True,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,True,Categoría 2,True
INGENIERIA,INSTITUTO POLITECNICO NACIONAL,m,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,f,True,Categoría 3,True
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DE NUEVO LEON,f,True,Categoría 3,True
INGENIERIA,SIN INSTITUCIÓN,m,False,,False
CIENCIAS DE LA SALUD,INSTITUTO POLITECNICO NACIONAL,m,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD DE GUADALAJARA,m,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA METROPOLITANA,f,True,Categoría 1,True
CIENCIAS ECONOMICAS,UNIVERSIDAD DE SONORA,f,False,,False
INGENIERIA,SIN INSTITUCIÓN,m,False,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,f,True,Categoría 2,True
CIENCIAS DE LA SALUD,UNIVERSIDAD DE COLIMA,f,True,Categoría 3,True
INGENIERIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,False,,False
CIENCIAS DE LA SALUD,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,m,True,Categoría 3,True
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,f,True,Categoría 2,True
CIENCIAS ECONOMICAS,"CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS, A.C.",f,False,,False
INGENIERIA,UNIVERSIDAD AUTONOMA DE COAHUILA,m,False,,False
INGENIERIA,CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA,m,True,Categoría 2,True
INGENIERIA,SIN INSTITUCIÓN,f,True,Categoría 4,True
INGENIERIA,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,f,False,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,f,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA DE QUERETARO,f,True,Categoría 3,True
CIENCIAS ECONOMICAS,SIN INSTITUCIÓN,f,False,,False
CIENCIAS ECONOMICAS,"CENTRO DE INVESTIGACION EN MATEMATICAS, A.C.",m,False,,False
INGENIERIA,UNIVERSIDAD AUTONOMA METROPOLITANA,f,True,Categoría 1,True
INGENIERIA,ORGANIZACION DE LAS NACIONES UNIDAS,m,True,Categoría 2,True
CIENCIAS DE LA SALUD,UNIVERSIDAD DE GUANAJUATO,m,False,,False
INGENIERIA,UNIVERSIDAD AUTONOMA DE SINALOA,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,m,False,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUÑIZ,f,True,,False
INGENIERIA,UNIVERSIDAD DE GUADALAJARA,m,True,Categoría 3,True
INGENIERIA,UNIVERSIDAD AUTONOMA DE COAHUILA,f,True,Categoría 3,True
INGENIERIA,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA METROPOLITANA,m,False,,False
INGENIERIA,UNIVERSIDAD AUTONOMA DE SINALOA,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,f,False,,False
CIENCIAS DE LA SALUD,INSTITUTO NACIONAL DE PEDIATRIA,f,True,Categoría 2,True
INGENIERIA,UNIVERSIDAD DE GUADALAJARA,f,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,m,False,,False
INGENIERIA,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,m,True,Categoría 3,True
INGENIERIA,UNIVERSIDAD DE GUADALAJARA,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD AUTONOMA DEL ESTADO DE HIDALGO,m,False,,False
INGENIERIA,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,m,True,Categoría 3,True
CIENCIAS DE LA SALUD,UNIVERSIDAD DE GUADALAJARA,f,True,Categoría 3,True
INGENIERIA,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,m,True,,False
CIENCIAS ECONOMICAS,UNIVERSIDAD DE SONORA,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,INSTITUTO POLITECNICO NACIONAL,m,False,,False
INGENIERIA,TECNOLOGICO NACIONAL DE MEXICO,m,True,Categoría 3,True
CIENCIAS ECONOMICAS,UNIVERSIDAD DE GUADALAJARA,m,False,,False
